,STATE,YEAR,TOTAL_EXPENDITURE,INSTRUCTION_EXPENDITURE,4TH_ENROLLED,8TH_ENROLLED,TOTAL_ENROLLMENT,4_AVG_MATH_SCORE,8_AVG_MATH_SCORE,4_AVG_RDG_SCORE,8_AVG_RDG_SCORE,PRISONER_COUNT,STATE_POPULATION,VIOLENT_CRIME_TOTAL,PROPERTY_CRIME_TOTAL,TOTAL_JAIL_ADM,ASIAN_JAIL_POP,BLACK_JAIL_POP,LATINO_JAIL_POP,NATIVE_JAIL_POP,WHITE_JAIL_POP,ASIAN_PRISON_POP,BLACK_PRISON_POP,LATINO_PRISON_POP,NATIVE_PRISON_POP,OTHER_PRISON_POP,WHITE_PRISON_POP
393,PENNSYLVANIA,2014,"$28,620,630.00","$15,352,999.00","129,927","135,683","1,615,762",nan,nan,nan,nan,"49,174","12,787,209","40,164","247,016",86696.0,0.42%,41.20%,11.38%,0.14%,28.81%,0.35%,58.92%,10.20%,0.04%,0.40%,30.09%
394,PENNSYLVANIA,2015,"$29,690,645.00","$16,058,338.00","130,671","131,505","1,596,540",243.31,283.67,226.67,262.67,"48,846","12,802,503","40,339","232,085",85677.0,0.33%,43.87%,11.55%,0.16%,32.30%,0.35%,59.88%,10.37%,0.04%,0.00%,0.00%
395,SOUTH_CAROLINA,2001,"$5,492,539.00","$2,660,503.00","53,831","53,043","630,143",nan,nan,nan,nan,"21,719","4,062,125","33,114","186,054",36239.0,0.00%,70.86%,1.64%,0.15%,33.83%,0.00%,64.94%,0.50%,0.15%,0.23%,34.18%
396,SOUTH_CAROLINA,2002,"$5,897,462.00","$2,832,106.00","54,242","56,201","645,071",nan,nan,nan,nan,"22,896","4,103,770","33,761","183,808",43462.0,0.00%,60.33%,2.84%,0.16%,36.23%,0.00%,63.94%,0.90%,0.17%,0.36%,34.63%
397,SOUTH_CAROLINA,2003,"$6,024,747.00","$2,888,468.00","52,715","53,384","648,213",235.79,277.30,214.81,265.33,"22,942","4,148,744","33,455","187,592",39381.0,0.00%,61.90%,2.35%,0.28%,39.61%,0.00%,63.26%,0.85%,0.26%,0.54%,35.09%
398,SOUTH_CAROLINA,2004,"$6,138,231.00","$2,971,895.00","51,999","56,641","651,409",nan,nan,nan,nan,"22,650","4,197,892","33,160","190,456",48464.0,0.10%,55.75%,1.68%,0.59%,39.76%,0.00%,58.92%,0.44%,0.48%,0.34%,39.82%
399,SOUTH_CAROLINA,2005,"$6,572,191.00","$3,134,658.00","50,408","55,701","648,739",238.30,281.23,213.20,258.16,"22,456","4,246,933","32,590","185,606",40463.0,0.13%,53.84%,4.98%,0.53%,46.30%,0.00%,54.98%,1.34%,0.35%,0.68%,42.64%
400,SOUTH_CAROLINA,2006,"$7,148,083.00","$3,310,899.00","51,217","55,222","654,867",nan,nan,nan,nan,"22,930","4,321,249","33,322","184,712",56944.0,0.05%,52.33%,5.69%,0.54%,46.35%,0.00%,55.06%,1.46%,0.61%,0.56%,42.31%
401,SOUTH_CAROLINA,2007,"$7,660,995.00","$3,481,608.00","52,715","54,067","660,003",237.11,281.50,213.84,268.02,"23,578","4,407,709","34,630","189,304",45623.0,0.11%,56.47%,5.37%,0.82%,48.46%,0.00%,57.48%,1.76%,0.62%,0.67%,39.47%
402,SOUTH_CAROLINA,2008,"$8,167,262.00","$3,745,507.00","53,996","53,446","665,645",nan,nan,nan,nan,"23,685","4,479,800","32,746","189,950",42089.0,0.05%,61.86%,3.68%,0.76%,34.67%,0.00%,63.77%,1.90%,0.44%,0.41%,33.48%
403,SOUTH_CAROLINA,2009,"$8,427,391.00","$3,854,229.00","55,671","52,711","669,528",235.67,280.38,215.94,268.68,"23,685","4,561,242","30,799","178,310",44581.0,0.11%,59.16%,5.40%,0.85%,35.38%,0.00%,65.02%,2.09%,0.43%,0.53%,31.92%
404,SOUTH_CAROLINA,2010,"$8,242,553.00","$3,797,945.00","55,636","52,904","671,214",nan,nan,nan,nan,"23,009","4,637,106","27,923","181,098",48124.0,0.09%,54.45%,3.53%,0.61%,37.62%,0.00%,64.15%,2.20%,0.28%,0.51%,32.86%
405,SOUTH_CAROLINA,2011,"$7,961,448.00","$3,689,782.00","54,157","54,243","671,121",237.30,281.00,214.90,260.12,"22,363","4,673,348","27,894","183,243",49319.0,0.08%,55.94%,2.64%,0.72%,40.78%,0.00%,63.77%,1.79%,0.25%,0.52%,33.67%
406,SOUTH_CAROLINA,2012,"$7,948,441.00","$3,749,691.00","54,058","55,365","677,357",nan,nan,nan,nan,"21,867","4,723,417","26,474","181,049",88551.0,0.07%,59.82%,4.16%,0.49%,37.61%,0.06%,69.12%,1.97%,0.27%,0.44%,28.14%
407,SOUTH_CAROLINA,2013,"$8,224,795.00","$3,933,177.00","54,672","56,762","687,431",236.63,279.82,213.65,268.28,"21,534","4,771,929","24,263","173,261",37197.0,0.05%,48.24%,3.25%,0.52%,45.94%,0.00%,62.56%,2.20%,0.36%,0.55%,34.34%
408,SOUTH_CAROLINA,2014,"$8,452,743.00","$4,035,914.00","55,741","57,025","698,241",nan,nan,nan,nan,"20,948","4,832,482","24,052","167,217",43860.0,0.09%,51.29%,3.17%,0.74%,45.45%,0.00%,59.74%,1.86%,0.28%,0.51%,37.61%
409,SOUTH_CAROLINA,2015,"$8,783,362.00","$4,123,140.00","57,740","56,150","708,144",237.09,275.83,217.97,268.75,"20,457","4,896,146","24,700","161,245",34662.0,0.10%,51.40%,2.90%,0.84%,49.53%,0.00%,58.11%,1.78%,0.30%,0.52%,39.54%
410,SOUTH_DAKOTA,2001,"$950,595.00","$471,683.00","9,641","9,997","118,194",nan,nan,nan,nan,"2,799","758,324","1,171","16,473",7754.0,0.48%,5.29%,2.88%,45.67%,45.19%,0.00%,1.98%,0.00%,31.43%,0.00%,66.59%
411,SOUTH_DAKOTA,2002,"$981,977.00","$485,846.00","9,519","10,051","118,927",nan,nan,nan,nan,"2,943","760,437","1,350","15,992",11410.0,0.44%,2.19%,5.70%,49.56%,43.42%,0.00%,2.17%,0.00%,29.97%,0.00%,67.86%
412,SOUTH_DAKOTA,2003,"$993,823.00","$499,480.00","9,140","10,082","116,336",237.26,284.88,222.27,261.71,"3,019","764,905","1,329","15,324",14179.0,0.42%,3.81%,8.47%,23.73%,61.02%,0.00%,4.12%,0.00%,16.75%,0.13%,78.99%
413,SOUTH_DAKOTA,2004,"$1,012,096.00","$521,961.00","8,862","9,715","113,541",nan,nan,nan,nan,"3,053","770,621","1,319","14,885",26352.0,0.58%,4.09%,4.68%,40.16%,46.78%,0.00%,4.35%,0.39%,31.16%,0.00%,64.10%
414,SOUTH_DAKOTA,2005,"$1,059,303.00","$539,413.00","8,883","9,576","112,542",241.59,287.30,222.40,270.24,"3,346","774,883","1,387","13,694",15738.0,0.66%,3.07%,1.97%,49.34%,44.52%,0.00%,3.50%,2.23%,37.79%,0.00%,56.48%
415,SOUTH_DAKOTA,2006,"$1,052,315.00","$552,199.00","8,866","9,510","111,544",nan,nan,nan,nan,"3,316","781,919","2,071","13,812",15176.0,0.40%,4.55%,4.36%,48.71%,45.54%,0.00%,3.41%,2.75%,42.29%,0.00%,51.54%
416,SOUTH_DAKOTA,2007,"$1,096,568.00","$573,916.00","8,935","9,248","111,918",241.21,288.46,223.40,267.98,"3,276","796,214","1,926","13,829",18537.0,0.55%,6.36%,4.00%,51.45%,42.18%,0.00%,4.35%,3.34%,36.00%,0.00%,56.32%
417,SOUTH_DAKOTA,2008,"$1,172,715.00","$609,848.00","9,234","9,446","116,114",nan,nan,nan,nan,"3,352","804,194","2,227","13,867",16276.0,0.36%,3.99%,3.26%,43.12%,48.01%,0.00%,4.93%,3.41%,33.42%,0.54%,57.71%
418,SOUTH_DAKOTA,2009,"$1,273,527.00","$645,912.00","9,245","9,251","113,153",242.10,290.62,222.17,259.50,"3,390","812,383","1,777","14,378",17445.0,0.16%,4.40%,4.25%,49.53%,44.03%,0.00%,4.06%,3.57%,35.80%,0.49%,56.09%
419,SOUTH_DAKOTA,2010,"$1,281,632.00","$660,064.00","9,140","9,275","115,079",nan,nan,nan,nan,"3,393","816,598","2,196","15,188",17706.0,1.41%,6.69%,6.34%,30.11%,50.35%,0.39%,9.24%,2.56%,28.71%,1.67%,57.42%
420,SOUTH_DAKOTA,2011,"$1,350,617.00","$661,519.00","9,364","9,139","116,641",240.98,290.62,219.81,264.23,"3,562","823,593","2,105","15,299",16399.0,0.60%,9.34%,6.16%,27.04%,54.87%,0.50%,11.14%,3.11%,24.40%,1.91%,58.94%
421,SOUTH_DAKOTA,2012,"$1,296,971.00","$649,023.00","9,657","9,408","118,570",nan,nan,nan,nan,"3,596","834,047","2,701","17,326",34361.0,0.81%,7.16%,4.66%,40.38%,48.88%,0.00%,7.83%,3.61%,31.17%,0.69%,56.69%
422,SOUTH_DAKOTA,2013,"$1,332,496.00","$663,258.00","9,842","9,531","118,992",240.98,287.27,217.93,272.09,"3,612","845,510","2,733","16,274",30928.0,0.52%,7.76%,5.67%,35.92%,38.10%,0.00%,7.83%,3.61%,31.17%,0.69%,56.69%
423,SOUTH_DAKOTA,2014,"$1,355,439.00","$696,235.00","10,366","9,441","121,272",nan,nan,nan,nan,"3,507","853,175","2,786","15,902",38254.0,0.45%,8.26%,7.09%,42.46%,39.59%,0.00%,7.83%,3.61%,31.17%,0.69%,56.69%
424,TENNESSEE,2001,"$6,165,661.00","$3,282,993.00","72,714","68,184","839,937",nan,nan,nan,nan,"17,466","5,749,398","42,776","252,992",121918.0,0.14%,42.13%,3.15%,0.23%,58.21%,0.00%,46.10%,1.42%,0.16%,0.22%,52.10%
425,TENNESSEE,2002,"$6,363,357.00","$3,478,604.00","71,300","70,650","842,008",nan,nan,nan,nan,"18,297","5,789,796","41,562","249,399",122028.0,0.13%,42.12%,3.46%,0.11%,56.06%,0.00%,46.91%,1.54%,0.16%,0.16%,51.22%
426,TENNESSEE,2003,"$6,482,671.00","$3,621,601.00","70,446","72,505","851,286",227.76,268.18,211.95,269.73,"19,141","5,845,208","40,409","256,565",116133.0,0.14%,34.95%,2.78%,0.07%,46.16%,0.00%,49.75%,1.76%,0.12%,0.16%,48.20%
427,TENNESSEE,2004,"$6,738,601.00","$3,843,346.00","70,555","73,233","851,848",nan,nan,nan,nan,"19,331","5,893,298","41,113","254,991",134058.0,0.12%,46.15%,2.25%,0.04%,51.05%,0.00%,50.18%,1.80%,0.10%,0.16%,47.77%
428,TENNESSEE,2005,"$7,067,521.00","$4,120,045.00","69,773","72,949","863,122",231.69,270.52,214.22,266.77,"19,270","5,955,745","45,104","256,093",117472.0,0.08%,42.70%,3.12%,0.05%,56.59%,0.00%,48.56%,1.92%,0.06%,0.18%,49.29%
429,TENNESSEE,2006,"$7,395,357.00","$4,248,091.00","71,857","72,892","886,214",nan,nan,nan,nan,"19,312","6,038,803","46,043","249,860",168869.0,0.09%,40.94%,5.40%,0.05%,57.01%,0.00%,43.91%,2.08%,0.09%,0.17%,53.75%
430,TENNESSEE,2007,"$7,817,659.00","$4,473,035.00","72,454","70,745","876,487",232.75,273.98,215.75,259.55,"19,268","6,156,719","46,482","252,342",170321.0,0.08%,40.06%,4.76%,0.07%,57.51%,0.00%,45.37%,2.42%,0.09%,0.16%,51.97%
431,TENNESSEE,2008,"$8,488,521.00","$4,709,467.00","75,091","72,255","895,794",nan,nan,nan,nan,"19,379","6,214,888","44,913","251,089",135485.0,0.07%,40.26%,5.06%,0.04%,59.19%,0.00%,45.81%,3.03%,0.08%,0.14%,50.95%
432,TENNESSEE,2009,"$8,611,178.00","$4,809,809.00","75,052","71,050","895,804",231.83,274.76,216.74,265.09,"19,932","6,296,254","41,933","237,157",172339.0,0.13%,37.14%,3.67%,0.04%,55.92%,0.00%,45.09%,2.93%,0.06%,0.24%,51.67%
433,TENNESSEE,2010,"$8,760,367.00","$4,934,044.00","75,481","71,475","910,780",nan,nan,nan,nan,"20,037","6,357,436","38,909","232,855",235533.0,0.09%,51.38%,2.94%,0.04%,40.76%,0.00%,60.20%,2.44%,0.04%,0.23%,37.09%
434,TENNESSEE,2011,"$8,961,443.00","$4,947,165.00","75,146","73,725","919,890",232.90,274.04,214.64,267.75,"19,831","6,399,787","38,895","230,900",175402.0,0.11%,32.71%,4.68%,0.09%,63.35%,0.00%,45.67%,2.69%,0.09%,0.16%,51.40%
435,TENNESSEE,2012,"$9,256,522.00","$5,151,260.00","74,425","74,459","912,310",nan,nan,nan,nan,"19,817","6,454,914","41,213","217,925",210939.0,0.17%,26.78%,3.12%,0.12%,54.88%,0.00%,43.87%,2.79%,0.07%,0.32%,52.94%
436,TENNESSEE,2013,"$9,248,235.00","$5,191,269.00","74,401","74,909","914,955",239.77,277.72,219.74,266.68,"20,758","6,497,269","38,063","207,683",163873.0,0.20%,35.32%,2.81%,0.10%,52.92%,0.00%,48.10%,2.92%,0.04%,0.23%,48.72%
437,TENNESSEE,2014,"$9,432,883.00","$5,296,570.00","75,248","74,883","920,515",nan,nan,nan,nan,"20,815","6,549,352","39,848","200,447",199677.0,0.13%,34.18%,2.97%,0.08%,66.56%,0.00%,43.52%,2.63%,0.07%,0.21%,53.57%
438,TENNESSEE,2015,"$9,562,527.00","$5,343,272.00","76,904","73,899","926,995",240.67,278.20,218.61,260.33,"19,800","6,600,299","40,400","193,796",226701.0,0.22%,32.76%,1.84%,0.09%,67.13%,0.00%,41.14%,2.68%,0.10%,0.19%,55.88%
439,TEXAS,2001,"$33,201,450.00","$15,916,451.00","318,842","310,762","3,860,588",nan,nan,nan,nan,"148,480","21,370,983","122,155","976,654",547370.0,0.40%,22.50%,39.95%,0.18%,35.77%,0.00%,30.21%,29.97%,0.00%,0.35%,39.47%
440,TEXAS,2002,"$35,668,486.00","$16,826,484.00","321,612","316,800","3,944,533",nan,nan,nan,nan,"152,446","21,736,925","126,018","1,004,274",562095.0,0.36%,21.63%,41.92%,0.18%,35.15%,0.00%,29.54%,30.16%,0.00%,0.36%,39.93%
441,TEXAS,2003,"$37,333,674.00","$18,009,879.00","321,788","324,381","4,008,249",237.31,277.05,214.81,266.57,"153,056","22,103,374","122,246","1,016,735",564022.0,0.33%,20.08%,41.09%,0.17%,34.70%,0.00%,28.99%,30.32%,0.00%,0.37%,40.32%
442,TEXAS,2004,"$38,150,452.00","$18,291,531.00","324,389","329,214","4,071,281",nan,nan,nan,nan,"156,682","22,471,549","121,554","1,010,702",1258745.0,0.35%,29.92%,29.22%,0.14%,39.95%,0.00%,39.06%,28.81%,0.00%,0.56%,31.56%
443,TEXAS,2005,"$40,302,144.00","$18,950,703.00","329,969","335,824","4,175,270",241.99,281.10,218.73,259.63,"157,081","22,928,508","121,091","990,293",1150661.0,0.35%,32.45%,26.66%,0.18%,39.86%,0.00%,38.49%,29.61%,0.00%,0.49%,31.41%
444,TEXAS,2006,"$43,394,244.00","$20,299,749.00","340,488","338,449","4,246,529",nan,nan,nan,nan,"158,510","23,507,783","121,602","959,846",1055480.0,0.36%,32.52%,28.12%,0.18%,38.03%,0.00%,38.01%,30.13%,0.00%,0.49%,31.36%
445,TEXAS,2007,"$45,920,825.00","$21,061,312.00","346,491","332,671","4,318,126",242.34,285.87,219.60,265.71,"158,576","23,904,380","122,014","985,421",1105754.0,0.31%,30.95%,28.55%,0.20%,38.66%,0.00%,37.64%,30.44%,0.00%,0.48%,31.43%
446,TEXAS,2008,"$50,205,827.00","$22,845,539.00","355,578","343,548","4,389,830",nan,nan,nan,nan,"159,237","24,326,974","123,585","969,865",1093842.0,0.34%,31.63%,29.14%,0.22%,37.49%,0.00%,37.65%,31.14%,0.00%,0.47%,30.74%
447,TEXAS,2009,"$53,575,273.00","$23,895,853.00","368,175","346,524","4,480,777",240.46,286.69,218.86,270.70,"158,542","24,782,302","121,684","995,082",1052682.0,0.28%,31.84%,29.26%,0.21%,38.66%,0.00%,37.08%,31.81%,0.00%,0.48%,30.64%
448,TEXAS,2010,"$53,810,244.00","$25,097,921.00","374,111","354,314","4,561,520",nan,nan,nan,nan,"160,242","25,253,466","113,231","951,246",1032617.0,0.32%,31.74%,31.21%,0.21%,37.39%,0.00%,36.38%,32.45%,0.00%,0.47%,30.70%
449,TEXAS,2011,"$52,691,826.00","$25,155,007.00","375,756","360,279","4,621,024",241.10,290.35,218.32,265.12,"159,956","25,631,778","104,734","892,810",1036202.0,0.37%,30.61%,31.08%,0.23%,36.62%,0.00%,36.39%,32.31%,0.00%,0.49%,30.81%
450,TEXAS,2012,"$50,215,314.00","$23,902,458.00","378,750","366,857","4,687,023",nan,nan,nan,nan,"155,195","26,060,796","106,475","876,459",998287.0,0.40%,28.34%,31.11%,0.24%,38.33%,0.00%,35.94%,32.57%,0.00%,0.47%,31.01%
451,TEXAS,2013,"$50,674,724.00","$24,226,519.00","383,586","379,786","4,761,971",241.93,288.20,216.91,261.45,"155,377","26,505,637","108,757","862,289",1042452.0,0.48%,20.81%,30.60%,0.26%,32.38%,0.00%,35.49%,32.61%,0.00%,0.47%,31.43%
452,TEXAS,2014,"$53,096,761.00","$25,364,709.00","390,570","388,428","4,843,213",nan,nan,nan,nan,"154,247","26,956,958","109,414","813,934",982877.0,0.47%,22.34%,28.80%,0.26%,35.74%,0.00%,35.00%,32.67%,0.00%,0.49%,31.85%
453,TEXAS,2015,"$56,255,791.00","$26,745,844.00","397,085","386,627","4,924,653",244.00,283.79,217.94,267.08,"152,492","27,469,114","113,227","777,739",940712.0,0.41%,27.72%,26.71%,0.26%,41.03%,0.00%,34.04%,33.32%,0.00%,0.51%,32.13%
454,UTAH,2001,"$2,669,621.00","$1,438,459.00","36,411","35,786","437,016",nan,nan,nan,nan,"4,145","2,278,712","5,314","90,993",33262.0,0.91%,5.76%,20.84%,5.17%,64.98%,4.69%,9.11%,20.19%,0.70%,0.38%,64.93%
455,UTAH,2002,"$2,924,051.00","$1,534,954.00","35,481","35,547","439,845",nan,nan,nan,nan,"4,285","2,318,789","5,488","97,641",26898.0,0.86%,6.88%,20.27%,3.28%,60.65%,4.43%,9.24%,18.98%,0.92%,0.51%,65.91%
456,UTAH,2003,"$2,957,874.00","$1,508,566.00","36,064","36,386","444,537",234.78,280.65,219.27,261.72,"4,623","2,352,119","5,889","100,084",55404.0,0.81%,4.98%,22.83%,1.42%,71.00%,3.26%,8.83%,17.79%,0.97%,0.34%,68.81%
457,UTAH,2004,"$3,066,684.00","$1,552,853.00","37,888","37,674","462,519",nan,nan,nan,nan,"4,720","2,420,708","5,647","97,762",51306.0,0.95%,5.66%,24.08%,2.05%,60.92%,3.62%,9.52%,18.81%,0.99%,0.32%,66.73%
458,UTAH,2005,"$3,188,018.00","$1,632,553.00","38,635","38,463","466,123",238.80,279.16,221.31,263.16,"5,058","2,490,334","5,612","95,546",48046.0,0.70%,6.12%,24.78%,3.44%,65.92%,3.84%,8.73%,23.69%,1.24%,0.22%,62.28%
459,UTAH,2006,"$3,371,338.00","$1,709,307.00","40,477","37,743","479,868",nan,nan,nan,nan,"5,031","2,550,063","5,771","89,572",58783.0,1.17%,6.16%,22.56%,1.62%,62.84%,3.78%,8.37%,22.11%,1.12%,0.19%,64.44%
460,UTAH,2007,"$3,618,540.00","$1,816,456.00","44,748","41,114","528,653",239.40,281.09,221.26,267.67,"5,165","2,645,330","6,347","93,082",72672.0,0.91%,5.30%,21.56%,2.20%,66.06%,3.54%,7.89%,22.16%,1.05%,0.34%,65.01%
461,UTAH,2008,"$4,337,917.00","$2,068,264.00","44,546","40,261","512,732",nan,nan,nan,nan,"5,132","2,736,424","6,165","92,373",49788.0,1.42%,6.19%,26.48%,3.03%,56.23%,4.00%,8.98%,24.52%,1.13%,0.47%,60.90%
462,UTAH,2009,"$4,419,750.00","$2,169,434.00","45,610","40,997","523,902",240.32,284.07,219.20,259.89,"5,244","2,784,572","5,998","91,751",42655.0,0.85%,6.68%,29.28%,2.17%,55.86%,3.73%,9.09%,24.32%,1.15%,0.51%,61.20%
463,UTAH,2010,"$4,326,951.00","$2,117,551.00","46,127","42,227","537,509",nan,nan,nan,nan,"5,442","2,775,479","5,925","88,316",50154.0,4.55%,10.28%,39.41%,1.67%,39.02%,3.69%,8.40%,25.23%,1.03%,0.65%,61.00%
464,UTAH,2011,"$4,195,916.00","$2,157,337.00","46,758","43,971","549,879",242.54,283.31,220.42,260.31,"5,294","2,814,347","5,547","84,084",61591.0,2.58%,6.84%,29.58%,3.21%,70.77%,3.92%,8.12%,24.44%,0.76%,0.48%,62.28%
465,UTAH,2012,"$4,330,417.00","$2,161,779.00","48,362","45,387","562,901",nan,nan,nan,nan,"5,309","2,854,871","5,939","86,284",51377.0,1.22%,2.41%,26.31%,3.35%,63.30%,3.99%,7.87%,25.50%,0.84%,0.77%,61.04%
466,UTAH,2013,"$4,584,624.00","$2,361,179.00","49,041","46,409","575,075",242.82,284.33,222.77,268.10,"5,382","2,902,787","6,644","88,334",50898.0,2.61%,6.60%,25.63%,3.40%,56.83%,4.02%,8.26%,25.95%,0.85%,0.83%,60.10%
467,UTAH,2014,"$4,385,896.00","$2,336,613.00","49,173","46,969","586,736",nan,nan,nan,nan,"5,307","2,942,902","6,346","84,711",58246.0,3.03%,6.68%,24.37%,2.85%,75.24%,3.91%,7.33%,22.85%,1.13%,0.69%,64.09%
468,UTAH,2015,"$4,537,962.00","$2,367,650.00","50,918","47,904","599,577",242.56,286.12,226.14,264.77,"4,831","2,995,919","7,071","89,278",66370.0,2.23%,6.87%,23.14%,3.02%,68.72%,3.88%,6.89%,23.16%,0.99%,1.40%,63.68%
469,VIRGINIA,2001,"$9,862,715.00","$5,142,049.00","91,966","88,184","1,078,339",nan,nan,nan,nan,"31,472","7,196,750","20,939","207,506",147858.0,0.76%,55.36%,4.07%,0.13%,39.63%,0.54%,57.10%,1.23%,0.00%,0.09%,41.04%
470,VIRGINIA,2002,"$10,209,197.00","$5,373,701.00","91,186","92,641","1,092,903",nan,nan,nan,nan,"30,937","7,287,829","21,256","207,783",164687.0,0.79%,52.09%,6.05%,0.13%,39.06%,0.52%,58.95%,1.30%,0.00%,0.06%,39.16%
471,VIRGINIA,2003,"$10,746,679.00","$5,661,291.00","90,729","95,586","1,105,346",239.20,281.68,223.34,264.27,"30,915","7,365,284","20,490","200,449",170720.0,0.87%,52.30%,7.08%,0.11%,40.53%,0.51%,57.25%,1.90%,0.00%,0.08%,40.26%
472,VIRGINIA,2004,"$11,404,055.00","$6,006,830.00","89,742","96,540","1,117,516",nan,nan,nan,nan,"31,072","7,481,332","20,608","200,368",283501.0,0.79%,52.83%,5.83%,0.13%,40.09%,0.49%,60.16%,1.89%,0.00%,0.08%,37.38%
473,VIRGINIA,2005,"$12,385,157.00","$6,565,022.00","88,883","95,716","1,124,189",240.50,284.37,225.81,260.97,"30,722","7,564,327","21,434","200,404",158386.0,0.66%,47.20%,7.99%,0.15%,44.12%,0.41%,53.37%,2.27%,0.03%,0.10%,43.82%
474,VIRGINIA,2006,"$13,481,336.00","$7,024,659.00","88,527","95,083","1,130,796",nan,nan,nan,nan,"30,823","7,642,884","21,683","190,257",137756.0,0.82%,50.75%,7.73%,0.28%,37.94%,0.52%,58.61%,1.88%,0.00%,0.11%,38.88%
475,VIRGINIA,2007,"$14,700,853.00","$7,630,837.00","90,397","93,896","1,141,201",243.52,287.63,227.14,257.42,"32,977","7,712,091","21,035","191,763",171304.0,0.60%,47.08%,8.29%,0.16%,37.77%,0.52%,56.42%,1.94%,0.02%,0.11%,40.99%
476,VIRGINIA,2008,"$15,236,306.00","$8,003,167.00","32,782","32,743","407,254",nan,nan,nan,nan,"32,585","7,769,089","20,031","196,726",197835.0,0.61%,49.31%,9.76%,0.12%,35.20%,0.38%,60.15%,1.85%,0.00%,0.14%,37.48%
477,VIRGINIA,2009,"$15,510,318.00","$8,194,237.00","93,708","92,075","1,153,059",243.07,286.07,226.53,270.06,"30,995","7,882,590","18,195","194,020",99849.0,0.55%,47.17%,3.93%,0.16%,44.13%,0.27%,52.88%,1.54%,0.00%,0.09%,45.21%
478,VIRGINIA,2010,"$14,919,831.00","$8,049,137.00","93,965","91,877","1,158,541",nan,nan,nan,nan,"31,911","8,023,953","17,184","187,403",103624.0,0.36%,50.25%,3.80%,0.18%,47.14%,0.29%,52.73%,1.61%,0.00%,0.13%,45.23%
479,VIRGINIA,2011,"$14,675,815.00","$7,861,076.00","93,770","93,361","1,162,309",245.33,289.26,226.38,259.21,"30,531","8,104,384","16,014","182,902",100385.0,0.34%,45.70%,3.85%,0.15%,47.31%,0.28%,50.38%,1.67%,0.00%,0.18%,47.51%
480,VIRGINIA,2012,"$15,129,464.00","$8,123,166.00","94,005","93,787","1,168,484",nan,nan,nan,nan,"29,708","8,186,628","15,676","178,434",107489.0,0.34%,48.43%,3.60%,0.12%,48.38%,0.27%,52.13%,1.68%,0.00%,0.20%,45.73%
481,VIRGINIA,2013,"$15,634,918.00","$8,445,746.00","95,625","95,778","1,177,767",246.18,288.14,228.56,263.68,"29,985","8,270,345","16,355","171,558",115579.0,0.26%,42.75%,3.69%,0.13%,51.29%,0.30%,50.46%,1.92%,0.00%,0.26%,47.07%
482,WASHINGTON,2001,"$8,026,334.00","$3,984,476.00","78,504","77,933","940,920",nan,nan,nan,nan,"15,226","5,993,390","21,258","287,234",181604.0,2.51%,20.40%,3.27%,3.23%,72.30%,2.33%,25.60%,8.68%,3.53%,0.85%,59.02%
483,WASHINGTON,2002,"$8,362,656.00","$4,182,265.00","77,053","79,857","945,331",nan,nan,nan,nan,"16,263","6,067,060","20,964","288,967",179841.0,2.61%,21.50%,3.96%,3.00%,68.38%,2.38%,27.95%,7.92%,3.43%,1.09%,57.22%
484,WASHINGTON,2003,"$8,802,387.00","$4,332,487.00","75,108","82,274","950,686",238.29,281.15,221.10,260.88,"16,227","6,131,298","21,272","291,542",190734.0,2.57%,19.55%,8.29%,3.56%,67.45%,1.99%,25.94%,7.57%,3.66%,1.36%,59.48%
485,WASHINGTON,2004,"$9,009,980.00","$4,446,860.00","75,151","80,918","948,786",nan,nan,nan,nan,"16,503","6,207,046","21,330","300,837",210290.0,2.61%,18.55%,5.56%,2.93%,67.28%,1.63%,23.73%,7.56%,3.71%,1.85%,61.52%
486,WASHINGTON,2005,"$9,399,603.00","$4,629,347.00","74,401","81,440","959,341",241.68,285.05,223.49,257.17,"16,781","6,291,899","21,745","307,661",200489.0,3.23%,19.49%,8.14%,4.47%,64.67%,0.92%,23.61%,9.67%,3.86%,3.17%,58.78%
487,WASHINGTON,2006,"$9,915,617.00","$4,826,779.00","75,695","80,022","954,166",nan,nan,nan,nan,"16,827","6,395,798","22,303","288,456",178133.0,2.62%,20.22%,8.78%,4.22%,60.85%,0.98%,23.66%,9.67%,3.86%,3.07%,58.76%
488,WASHINGTON,2007,"$10,682,397.00","$5,148,806.00","76,673","78,219","958,082",242.54,284.86,224.00,269.60,"16,911","6,468,424","21,768","261,776",244001.0,3.01%,19.16%,9.30%,4.49%,62.49%,1.05%,22.41%,9.48%,4.12%,2.92%,60.02%
489,WASHINGTON,2008,"$11,677,666.00","$5,561,706.00","77,999","78,902","963,187",nan,nan,nan,nan,"17,188","6,549,224","21,888","249,283",244650.0,2.65%,18.35%,10.68%,5.18%,61.41%,1.20%,21.88%,9.41%,4.21%,3.05%,60.24%
490,WASHINGTON,2009,"$12,240,632.00","$5,984,072.00","78,270","77,206","960,800",242.26,288.72,221.33,260.95,"17,255","6,664,195","22,412","245,215",224713.0,2.52%,18.04%,10.04%,4.48%,54.37%,1.16%,21.64%,9.33%,4.17%,3.10%,60.60%
491,WASHINGTON,2010,"$11,820,814.00","$5,934,710.00","78,546","78,448","967,855",nan,nan,nan,nan,"17,028","6,742,950","21,138","249,426",191974.0,2.69%,17.96%,10.21%,4.52%,57.99%,1.17%,21.36%,10.90%,4.21%,3.28%,59.08%
